text,mean_rating,gpt2_log_prob,gpt2_mean_log_prob,gpt2_slor
The poison is seldom dangerous but anyone who has accidentally trodden on a sea-urchin while bathing knows how painful the swelling can be .,3.5,-133.7543430328369,-4.776940822601318,59.570616223093936
Luckily for us simple folk the game plot is very straight forward .,3.5,-63.243738651275635,-4.864902973175049,38.71772791616917
"They will report to a board headed by Sir Robert Telford , chairman of Marconi , a subsidiary of the ubiquitous GEC group .",3.61111111111,-114.81875038146973,-4.252546310424805,66.63536316547825
"Let us take the motion of A and B to be non-relativistic , so that .",2.31578947368,-75.13376569747925,-3.577798366546631,20.785073011043423
The cessation of hostilities was agreed in principle .,3.33333333333,-40.54568338394165,-4.505075931549072,22.07987555465705
A training allowance and travelling expenses for the 16 weeks of the programme .,2.73333333333,-69.810302734375,-4.9864501953125,31.70298074186171
"Consider the different cell types , such as muscle , skin , gut , and nerve .",3.33333333333,-73.09677696228027,-4.299810409545898,41.9306851510777
Bridget reported that the numbers for the Easter Course were much lower than at the previous courses held at Avery Hill .,3.625,-120.10055923461914,-5.004189968109131,45.462372282169724
"Single room £4.00 per night , extra night £16.00 per night",3.1875,-65.34053587913513,-3.8435609340667725,33.04884703587793
"( 13 ) , who similarly were unable to detect a P3A + α subunit transcript in muscle of chicken , calf or mouse , mouse thymus or torpedo electric organ .",1.92857142857,-200.18544960021973,-5.410417556762695,77.02335408368953
‘ Because the area round Cullbridge is awfully rich in rare species .,3.3125,-101.95655822753906,-6.7971038818359375,7.376067545931662
"In a cold , late spring it may prove difficult to graze off the rye in time to work up a good tilth for mangolds .",3.21428571429,-159.77594327926636,-5.509515285491943,25.516395768167627
"We thoroughly enjoy Dogs Today and try to pass on all the right things to do to our present scallywag , Monty , but he's not impressed .",2.64285714286,-156.9516363143921,-4.756110191345215,41.37896960370202
You'll receive a distinctive personalised Club card with which you can claim you Air Miles at participating Shell Stations .,2.92857142857,-120.30377531051636,-5.2305989265441895,45.0674796192653
‘ The idea is to make it easier and try to get a good picture of how they feel about their own health .,3.875,-90.69827198982239,-3.6279308795928955,68.45005334771815
"In almost all investigations of any size , one investigator can be occupied full time taking statements during the first few days after the accident .",3.46666666667,-120.68402099609375,-4.641693115234375,62.15691843860091
"Right now , Kendall is not back at the aristocratic Everton he knew seven years ago .",2.86666666667,-101.76221179962158,-5.653456211090088,21.523359326287107
"Australia would be happy if the accord led to the reopening of the Panguna copper mine , one of the world's biggest .",3.6,-101.15788221359253,-3.7465882301330566,65.24754175756667
It is forecast to fall to 15% in April .,3.46666666667,-45.42517042160034,-4.129560947418213,22.047950236277103
"Despite net assets up 35% to £458 million at Stanhope , the city is unimpressed with the sector .",3.69230769231,-119.93429660797119,-4.797371864318848,31.544903373291078
Because a source less abundant and less generous than this river had dried up ?,2.875,-86.32450819015503,-5.754967212677002,25.95653173023308
"The C and Ku bands , 4GHz to 6GHz and 11GHz to 14GHz respectively , are now heavily used .",3.64705882353,-114.22604370117188,-4.759418487548828,41.493733415941904
These aspects of political choice are still important but less so now than in the past .,3.5,-63.65961956977844,-3.7446835041046143,47.42996729714032
She made you look a bit of a fool in front of anyone else who was watching .,3.6875,-64.99231910705566,-3.610684394836426,50.14777824020602
"If so , they hadn't expended much on a decent script .",3.33333333333,-72.41415548324585,-5.570319652557373,11.499078024696175
What was that odd note in Nick's voice ?,3.88235294118,-49.33621883392334,-4.933621883392334,15.14732230948934
"Pam and Errol have two children , aged 13 and 16 .",3.88235294118,-63.94343280792236,-4.56738805770874,28.131834285221473
What about learning how to change things for the better rather than merely learning to adapt to the way things are now ?,3.77777777778,-75.61220717430115,-3.287487268447876,80.87288627623309
"‘ It was thought — everyone assumed — she would marry in her turn , and that would be the end of it .",3.375,-100.36190748214722,-4.014476299285889,62.51973926593726
The personnel manager studied resource management at college and joined the company as a line manager .,3.5,-86.20483732223511,-5.070872783660889,36.85975480440702
Much now depends on how active a role the US is prepared to play to chivvy Israel along to respond to the Egyptian proposals .,2.71428571429,-138.96241664886475,-5.146756172180176,44.324345511816944
"‘ Sometimes I wonder how he passed his 0-levels , ’ Daddy said as we crawled over the cobbles and out of the village .",3.46666666667,-160.10586261749268,-5.336862087249756,26.13088299612963
"At the Houses of Parliament , the cry goes up : ‘ Burn it down . ’",2.70588235294,-99.05614709854126,-5.213481426239014,25.532644474267954
This is more representative of the nature of R&D projects than is the single date often given as the result of a PERT plan .,3.06666666667,-124.01604270935059,-4.429144382476807,43.89689004921695
"These involve much more open and distance learning and the creation by photocopying and electrocopying , of ‘ customised ’ packs of materials for students .",2.6,-198.25153064727783,-5.83092737197876,7.078253010277621
It seemed impossible that anyone could survive in the middle of that storm of blades .,3.66666666667,-70.49602508544922,-4.406001567840576,37.313528105983224
"When women were given artificial moonlight for three consecutive nights once a month , their cycles became synchronised to the lunar rhythm .",3.6,-109.90406274795532,-4.396162509918213,73.60503118991912
"Admittedly , he was not driven by the same devoutly mercenary ambitions of some of his colleagues and sought artistic satisfaction wherever possible .",3.72222222222,-136.7604398727417,-5.260016918182373,44.3924475705561
With snow in plentiful supply we have a special section in this issue for those of you who want to get off the piste .,3.125,-105.44047164916992,-4.055402755737305,63.09537091259716
"In other words the generalist administrator calls upon the economists , the statisticians , etc. for information but it is the generalist who is ‘ on top ’ .",3.41176470588,-170.00676155090332,-4.857336044311523,43.32619704389313
"‘ Long enough to know my own worth , ’ Gina retorted , irritated by the sardonic gleam in his eyes .",3.6875,-142.24031829833984,-5.080011367797852,33.73335631249088
"You're afraid , both of you , that I might discover Mom isn't dead at all , aren't you ? ’",3.82352941176,-111.51976585388184,-4.460790634155273,38.70041458851159
The SORP recommends the same for local authorities and gives examples of accounting policies to be commented on .,3.41176470588,-106.14252948760986,-5.05440616607666,35.14948697115781
"Having decided he must again race the tide , he began a desperate cumbersome run along the edge of the trough towards the breakwater .",3.5,-137.17598819732666,-5.275999546051025,46.505655033264816
The birds could pose a serious health risk for people who eat them in north Africa and southern Europe .,3.875,-77.93200969696045,-3.8966004848480225,71.71662345303301
"After a month , the pain began to ease slightly and Lisa was able to get up to her own room with Janet's help .",3.5625,-102.33654832839966,-3.936021089553833,67.30898399489965
"These problems , coupled with the Conservative government's free market philosophy , led to a move back towards more market related official rates in the early 1980s .",3.625,-130.79907417297363,-4.359969139099121,77.15490193311518
"The goodwill figure in such cases can be derived from the average net profit margin per gallon , multiplied by the daily throughput .",3.25,-118.99016189575195,-4.957923412322998,70.87931918573406
"He also had claims to be considered a genuine all-rounder , having played many attacking innings in the lower middle order .",3.06666666667,-109.16317749023438,-4.548465728759766,54.196371033542334
"It was a naturally sheltered basin , a trick of the undulating meadows along the Comer .",3.0,-114.34957504272461,-5.7174787521362305,12.517128578757493
"The course offers basic all round training in communication theory , particularly geared to the African context .",3.76470588235,-105.70622634887695,-5.872568130493164,28.658641611394927
"Then , slowly at first , he began to prepare the little boy for this possible destiny .",3.06666666667,-86.96770477294922,-4.831539154052734,25.264624554516615
"My German worked like a dream , like a brilliant robot you switch on and stand back and admire as it does all the hard work .",3.5,-128.749032497406,-4.768482685089111,57.611183844189554
Jess — her blunt nose coming in contact with Samson's hand as she coiled round — bit him .,2.88888888889,-114.1272382736206,-5.434630393981934,51.88413878707087
A good deal gives me the feeling that I have been for a nice seven-day trip to the Bahamas . ’,2.875,-107.93161010742188,-4.497150421142578,40.91324223941132
